,value,var,isspike,Consumption_Oil,Consumption_Gas,Humidity,Precip,TempAvg,TempMax,TempMin,Wind_v,Wind_x,Wind_y,local_traffic,location,total_traffic,predicted,exp_value,reduction,error
2010-10-13,17.3,3.41017233616,0.0,1340.6855359,163475.457003,55.7916666667,0.0,13.0333333333,17.8,9.4,4.45833333333,0.198398748288,0.123824229459,0.393255211394,6.0,0.398960469334,16.0899155682,15.9706568802,0.119258687937,1.21008443183
2010-10-14,19.2,4.50085136874,0.0,1356.64266389,167514.704066,77.75,0.61,13.0958333333,17.2,10.0,3.375,0.389250839305,0.0808205258661,0.44565205851,6.0,0.488994499141,23.8460519208,23.9947594978,-0.14870757694,-4.64605192084
2010-10-15,22.7,5.2405332177,0.0,1372.59979188,171553.951128,66.5416666667,0.02,11.6416666667,13.3,10.0,11.5,0.00723534073612,-0.330168281878,0.473135033418,6.0,0.463485422643,11.0541673811,11.1749376337,-0.120770252659,11.6458326189
2010-10-16,10.7,2.25058768493,0.0,1388.55691988,175593.19819,52.8333333333,0.0,12.225,14.4,10.0,10.5,0.0144706814722,-0.082067312751,0.469243917706,6.0,0.51646360814,13.5610468644,13.5600237579,0.00102310653672,-2.86104686444
2010-10-17,22.5,4.37273336729,0.0,1404.51404787,179632.445253,47.125,0.0,14.4625,20.0,8.9,5.25,0.132235340736,-0.166033656376,0.370015768585,6.0,0.439692168849,16.639178776,16.3703443616,0.268834414451,5.86082122397
2010-10-18,17.2,3.54869847544,0.0,1420.47117586,183671.692315,54.625,0.0,12.3958333333,15.6,10.6,5.75,0.061847153292,-0.203921494993,0.282571742309,6.0,0.289337102789,13.9466700349,13.9272035195,0.0194665153806,3.25332996511
2010-10-19,15.3,3.00438990407,0.0,1436.42830385,187710.939377,70.4583333333,0.03,11.7583333333,15.0,8.9,2.70833333333,0.48891481487,0.00930157475408,0.355269122393,6.0,0.352524492421,20.1144272293,20.2552757892,-0.140848559854,-4.81442722935
2010-10-20,26.4,4.5299946412,0.0,1452.38543184,191750.18644,63.9583333333,0.0,12.0583333333,15.0,8.9,3.75,0.210846140801,-0.0963181520563,0.38458149173,6.0,0.359647716271,18.3941105962,18.4656739341,-0.0715633378918,8.00588940381
2010-10-21,22.1,5.82509312859,0.0,1468.34255983,195789.433502,62.625,0.01,12.0375,16.7,9.4,7.41666666667,-0.0065824940281,-0.11690491769,0.438967613317,6.0,0.433518136421,16.0202863648,16.0286954691,-0.00840910430669,6.07971363521
2010-10-22,14.9,3.42020583752,0.0,1484.29968783,199828.680564,46.25,0.0,9.19583333333,10.6,7.8,7.54166666667,-0.0214861800414,-0.163520848908,0.539541031397,6.0,0.49255218139,13.2756497032,13.3981161659,-0.122466462734,1.6243502968
2010-10-23,21.3,3.93467491245,0.0,1500.25681582,203867.927626,46.9166666667,0.0,13.2125,17.8,7.2,5.125,0.0754451458892,-0.198972230441,0.514031675944,6.0,0.551254919079,17.6419402684,17.3500387369,0.291901531492,3.65805973162
2010-10-24,28.0,3.93562095721,0.0,1516.21394381,207907.174689,71.1666666667,0.0,15.4166666667,19.4,12.2,3.29166666667,0.303283010498,0.314908272457,0.346251795975,6.0,0.419634768699,19.7279165818,19.6537182748,0.0741983069882,8.27208341824
2010-10-25,23.4,3.69017496934,0.0,1532.1710718,211946.421751,80.347826087,0.0,17.6260869565,22.8,12.2,4.69565217391,0.120345617062,0.0493032433137,0.288054474566,6.0,0.278399800431,22.3853980335,22.1911286315,0.194269402019,1.01460196653
2010-10-26,23.5,3.44268811385,0.0,1548.12819979,215985.668813,81.1666666667,0.0,19.3166666667,22.2,17.2,6.45833333333,-0.104087302112,0.0684494837369,0.323238593286,6.0,0.310961332591,16.7469427939,16.5846837079,0.162259086036,6.75305720607
2010-10-27,14.9,1.93581331445,0.0,1564.08532778,220024.915876,88.1666666667,0.19,20.9041666667,23.3,18.3,5.83333333333,0.0103811584945,-0.0442895605924,0.416623658618,6.0,0.38741062289,21.6264951678,21.4799053076,0.146589860215,-6.7264951678
2010-10-28,17.6,5.4190468572,0.0,1580.04245578,224064.162938,55.8333333333,0.0,19.2833333333,22.8,13.9,6.91666666667,-0.0618669897088,-0.107156769487,0.443456863977,6.0,0.455078184221,20.9243720446,20.5010650721,0.423306972533,-3.3243720446
2010-10-29,14.8,2.99337129991,0.0,1595.99958377,228103.41,48.375,0.0,11.0916666667,12.8,8.3,9.45833333333,0.0708211919852,-0.236246292465,0.517007568702,6.0,0.551785574708,12.1799831929,12.2341469669,-0.0541637740875,2.62001680714
2010-10-30,12.2,2.01930896488,0.0,1611.95671176,232142.657063,50.0416666667,0.0,9.9625,13.3,5.6,7.25,-0.102467641543,-0.218706143617,0.458734286565,6.0,0.527453456143,14.7172576409,14.7800285497,-0.0627709088589,-2.51725764086
2010-10-31,16.9,2.23838386316,0.0,1627.91383975,236181.904125,50.875,0.0,9.97916666667,13.9,5.6,8.45833333333,0.0712541965262,-0.237435962664,0.527907881465,6.0,0.532546015446,13.796734431,13.8440780673,-0.0473436363508,3.10326556905
2010-11-01,13.9,3.27232300149,0.0,1643.87096774,240221.151187,50.2916666667,0.0,5.45416666667,8.3,2.8,5.875,0.112739044329,-0.0410336563755,0.32559195092,6.0,0.336753943572,12.4574783314,12.634913458,-0.177435126667,1.44252166863
2010-11-02,12.2,2.90568844894,0.0,1740.29678495,245742.914823,52.125,0.0,6.13333333333,10.0,2.8,3.16666666667,0.452751058491,-0.0208333333333,0.312497090972,6.0,0.246520616036,18.5812344891,18.7749998283,-0.193765339151,-6.38123448913
2010-11-03,26.5,5.52404329706,0.0,1836.72260215,251264.678459,61.5416666667,0.0,8.5625,11.7,5.0,3.91666666667,0.20869532153,-0.000633010291158,0.354986350877,6.0,0.35461878025,15.7825229691,15.9478251416,-0.165302172562,10.7174770309
2010-11-04,12.2,2.72911038221,0.0,1933.14841935,256786.442094,90.9166666667,1.09,9.03333333333,10.0,8.3,6.75,0.172350349007,0.155742747923,0.474263407533,6.0,0.429112776378,17.3107704784,17.9800820036,-0.669311525268,-5.11077047837
2010-11-05,19.0,4.27923872412,0.0,2029.57423656,262308.20573,78.5,0.05,8.80416666667,11.1,7.2,5.41666666667,0.0131649880562,-0.202041697817,0.468378250756,6.0,0.441735580262,18.9303581517,19.4779941744,-0.547636022684,0.069641848324
2010-11-06,19.3,4.71805044483,0.0,2126.00005376,267829.969366,60.9583333333,0.0,7.21666666667,10.0,5.0,5.29166666667,0.0559175059719,0.0391538591994,0.4933048831,6.0,0.469439132804,15.0088927158,15.3398229156,-0.330930199857,4.29110728423
2010-11-07,12.8,3.65001488978,0.0,2222.42587097,273351.733002,54.1666666667,0.0,6.15416666667,10.0,2.2,6.83333333333,0.14585316975,-0.151259893238,0.303132941397,6.0,0.402273488336,13.9937639341,14.1466194427,-0.152855508641,-1.19376393407
2010-11-08,10.7,2.40717526442,0.0,2318.85168817,278873.496637,60.6666666667,0.04,5.7625,6.7,4.4,10.0833333333,0.0214861800414,-0.0801875155749,0.297888783038,6.0,0.255986444343,10.6965565806,10.9049463916,-0.208389810999,0.00344341939675
2010-11-09,10.0,1.75713864902,0.0,2415.27750538,284395.260273,67.7083333333,0.0,8.74166666667,12.2,5.0,8.29166666667,0.0534046985046,-0.0534046985046,0.34457861091,6.0,0.329452474041,13.8846866437,14.054428994,-0.169742350296,-3.8846866437
2010-11-10,11.5,1.89183983757,0.0,2511.70332258,289917.023909,56.1666666667,0.0,9.99166666667,13.3,7.8,7.45833333333,0.0410336563755,0.00723534073612,0.408583705789,6.0,0.35897017593,15.3038541798,15.4137718542,-0.10991767433,-3.80385417983
2010-11-11,13.5,2.58002359275,0.0,2608.12913978,295438.787545,41.7916666667,0.0,9.0375,12.8,5.6,6.83333333333,0.17287360359,0.0667504586136,0.478600565096,6.0,0.347147645606,14.6045847253,14.5896244977,0.0149602275736,-1.10458472532
2010-11-12,15.3,3.10111889579,0.0,2704.55495699,300960.55118,25.9583333333,0.0,11.6583333333,16.1,7.2,5.75,0.141588095418,0.0743989674739,0.479582979165,6.0,0.472427427948,20.7341654703,20.3008456942,0.433319776155,-5.43416547032
2010-11-13,34.1,5.93550939171,0.0,2800.98077419,306482.314816,38.125,0.0,12.6416666667,17.2,7.8,3.20833333333,0.53718903268,0.0970414123891,0.524763413293,6.0,0.523523863922,23.8284069304,23.3825060822,0.445900848291,10.2715930696
2010-11-14,39.0,9.29297595897,0.0,2897.4065914,312004.078452,65.9583333333,0.0,11.4541666667,15.6,8.3,3.66666666667,0.390807718399,0.238126089641,0.388230825708,6.0,0.396756619298,24.7634888138,24.8463086613,-0.0828198474808,14.2365111862
2010-11-15,27.1,4.36258798342,0.0,2993.8324086,317525.842088,81.4583333333,0.0,11.8541666667,13.9,10.0,5.54166666667,0.258714079601,0.327279314586,0.274993016944,6.0,0.278357280108,18.9545187498,19.1473795204,-0.192860770561,8.14548125018
2010-11-16,15.0,2.37803581719,0.0,3090.25822581,323047.605724,87.6666666667,0.45,12.525,15.0,11.1,6.33333333333,0.0606202028239,0.32087759261,0.310191881962,6.0,0.300907026863,17.5446289259,17.7594402353,-0.214811309414,-2.54462892588
2010-11-17,11.6,3.63323776633,0.0,3186.68404301,328569.369359,62.4583333333,0.21,13.7791666667,15.6,10.6,10.7916666667,-0.00723534073612,-0.249366989709,0.35547050496,6.0,0.349648402187,17.6340675698,17.6877256248,-0.053658054964,-6.03406756979
2010-11-18,18.4,3.69976252665,0.0,3283.10986022,334091.132995,55.125,0.0,9.9,12.8,7.2,7.20833333333,-0.0431922022497,-0.368689130786,0.39671353962,6.0,0.400687299037,20.0489217084,20.2119625983,-0.163040889806,-1.64892170845
2010-11-19,23.8,5.75269295117,0.0,3379.53567742,339612.896631,51.9583333333,0.0,6.41666666667,8.9,5.0,5.75,0.118850510513,-0.241828567307,0.468478855927,6.0,0.481553870215,18.832040988,19.1770034113,-0.34496242326,4.967959012
2010-11-20,23.9,5.62165681648,0.0,3475.96149462,345134.660267,54.0833333333,0.0,8.7125,12.2,5.0,7.75,0.0135979925972,-0.118784714867,0.468062843845,6.0,0.469172111858,21.2818941484,21.4896020043,-0.207707855933,2.61810585163
2010-11-21,27.9,6.73901548523,0.0,3572.38731183,350656.423902,52.2916666667,0.0,6.41666666667,8.9,3.9,6.20833333333,0.0639666290519,0.288959074147,0.330730553229,6.0,0.347537796647,16.8549091178,17.0464875755,-0.191578457699,11.0450908822
2010-11-22,25.2,5.00051990051,0.0,3668.81312903,356178.187538,69.7916666667,0.0,13.4583333333,17.8,7.8,6.08333333333,0.11391481487,-0.021200542228,0.274806951143,6.0,0.269219180979,23.4769255396,23.4715743965,0.00535114311681,1.72307446035
2010-11-23,24.4,1.93996862368,0.0,3765.23894624,361699.951174,68.6666666667,0.0,13.7541666667,16.1,10.0,7.08333333333,-0.078403905199,-0.209274024381,0.397310478617,6.0,0.36266019298,22.1311837614,22.2940526411,-0.162868879622,2.26881623856
2010-11-24,18.2,3.94580817754,0.0,3861.66476344,367221.71481,36.1666666667,0.0,6.96666666667,9.4,5.0,9.5,0.0857248779984,-0.319503275415,0.480919714224,6.0,0.407901340619,13.2805039413,13.3614614169,-0.0809574755987,4.91949605867
2010-11-25,14.2,2.33037597265,0.0,3958.09058065,372743.478445,58.875,0.06,5.0375,7.8,3.9,3.625,0.206182514063,-0.0969511623474,0.260288870212,6.0,0.320959188734,16.6196791595,16.8578862226,-0.238207063048,-2.41967915953
2010-11-26,15.7,3.27200465965,0.0,4054.51639785,378265.242081,70.125,0.16,8.225,11.1,3.3,7.375,0.0429525236658,-0.285601762432,0.185351531906,6.0,0.176113722054,20.4420380554,20.6853070337,-0.243268978278,-4.7420380554
2010-11-27,17.9,2.62379026645,0.0,4150.94221505,383787.005717,47.0833333333,0.0,3.61666666667,5.6,1.1,9.66666666667,-0.0142508393052,-0.24622117195,0.295659311619,6.0,0.279024260261,13.8337684116,14.0618579059,-0.228089494297,4.06623158837
2010-11-28,18.3,4.18135093626,0.0,4247.36803226,389308.769353,46.9166666667,0.0,4.6,7.8,1.1,4.54166666667,0.195801355568,-0.314780742146,0.216192443377,6.0,0.243181055056,19.4153676547,19.6014576621,-0.186090007424,-1.11536765468
2010-11-29,30.5,4.80020380002,0.0,4343.79384946,394830.532988,59.3333333333,0.0,5.60416666667,8.9,2.2,2.66666666667,0.414233223754,-0.00494926455116,0.229250653375,6.0,0.246573047315,18.4283464007,18.6334027124,-0.205056311716,12.0716535993
2010-11-30,16.0,3.45781775448,0.0,4440.21966667,400352.296624,80.2083333333,0.09,10.9708333333,13.9,6.7,7.125,-0.0135979925972,0.272828437666,0.376754826169,6.0,0.327496761816,15.3765830699,15.6506353909,-0.274052321009,0.6234169301
2010-12-01,9.2,1.8613488564,0.0,4536.64548387,405874.06026,84.5416666667,1.2,11.5208333333,15.6,4.4,11.2916666667,-0.122854401427,-0.204650692084,0.384777013561,6.0,0.386816234405,18.1818220648,18.5296769143,-0.347854849464,-8.98182206484
2010-12-02,15.1,2.35960878605,0.0,4573.31772144,408655.050398,52.9565217391,0.0,2.92173913043,5.0,1.1,7.4347826087,0.0652380901741,-0.394250611195,0.432778727621,6.0,0.413802105763,14.2514256454,14.7007704887,-0.449344843298,0.84857435458
2010-12-03,13.7,1.67703477966,0.0,4609.98995901,411436.040536,54.875,0.0,2.45416666667,4.4,1.1,6.125,0.198779951295,-0.540555626074,0.478364856218,6.0,0.441098528188,16.7238410984,17.3776377531,-0.653796654695,-3.0238410984
2010-12-04,16.5,3.427507545,0.0,4646.66219658,414217.030674,55.4166666667,0.0,1.57916666667,3.9,0.0,8.41666666667,0.0975841726386,-0.318389955599,0.535586446476,6.0,0.424827507162,14.8008171206,15.4256493184,-0.624832197728,1.69918287937
2010-12-05,13.9,2.81501859854,0.0,4683.33443414,416998.020812,50.875,0.0,0.345833333333,1.1,-1.1,9.66666666667,0.0493350119438,-0.404792756308,0.322528348898,6.0,0.30774718331,12.380637852,12.7636386026,-0.383000750658,1.51936214801
2010-12-06,11.5,2.23105551156,0.0,4720.00667171,419779.01095,53.5416666667,0.0,0.104166666667,1.1,-1.1,10.625,0.00680233619511,-0.404792756308,0.312390836022,6.0,0.254797784303,12.1448828301,12.5324766599,-0.387593829782,-0.644882830116
2010-12-07,11.9,2.18252280563,0.0,4756.67890928,422560.001088,50.125,0.0,0.5,2.2,-0.6,10.0416666667,-0.0212663378744,-0.409742020859,0.367913674381,6.0,0.292732722245,13.0782895851,13.526625834,-0.448336248831,-1.17828958514
2010-12-08,12.7,2.26113989465,0.0,4793.35114685,425340.991226,39.0416666667,0.0,-0.879166666667,1.1,-2.2,9.54166666667,0.0491151697768,-0.359347261591,0.416649940563,6.0,0.341759007674,14.4612286969,14.998336582,-0.537107885095,-1.76122869694
2010-12-09,16.8,2.46435090081,0.0,4830.02338442,428121.981364,42.2916666667,0.0,-3.12083333333,-1.1,-5.0,7.91666666667,0.0427525179157,-0.282862223683,0.447424952307,6.0,0.379299977688,12.5960447701,13.2011575729,-0.605112802815,4.20395522988
2010-12-10,13.9,2.75091877607,0.0,4866.69562198,430902.971502,56.7083333333,0.0,-1.13333333333,3.3,-5.6,4.5,0.225614569899,0.0759902987033,0.454061557859,6.0,0.398724573893,21.3363963761,22.1922517268,-0.855855350704,-7.43639637611
2010-12-11,29.2,5.67625999548,0.0,4903.36785955,433683.96164,60.3333333333,0.0,4.50416666667,7.8,1.7,4.25,0.173882170986,-0.0741418450378,0.526096233448,6.0,0.421601903196,19.019331204,19.5735201324,-0.55418892832,10.180668796
2010-12-12,21.6,6.52974798102,0.0,4940.04009712,436464.951778,90.3333333333,1.38,9.0875,13.3,4.4,7.375,0.0244121556328,0.128928587342,0.326798326149,6.0,0.338163794418,20.8067902513,21.363414075,-0.556623823736,0.79320974869
2010-12-13,15.5,2.68905457229,0.0,4976.71233469,439245.941916,74.5416666667,0.04,3.15833333333,9.4,-6.1,9.0,0.0480293185278,-0.486860069059,0.320682767167,6.0,0.297599058568,19.5082737536,20.086063674,-0.577789920382,-4.00827375359
2010-12-14,12.7,1.90239646731,0.0,5013.38457226,442026.932054,53.5,0.01,-6.4,-5.6,-7.2,10.7083333333,0.0427525179157,-0.242461577598,0.38094304172,6.0,0.341076035646,12.4803375933,13.2194451881,-0.739107594734,0.219662406677
2010-12-15,12.9,1.91326415065,0.0,5050.05680983,444807.922192,46.2083333333,0.0,-4.46666666667,-3.3,-6.7,10.0,0.0214861800414,-0.328921494993,0.415956520111,6.0,0.353894893872,13.4251501356,14.1314159221,-0.706265786466,-0.525150135614
2010-12-16,16.4,2.37309420103,0.0,5086.72904739,447588.91233,53.0416666667,0.0,-3.05,-1.1,-5.0,6.29166666667,0.0214663436245,-0.272557415571,0.436369487955,6.0,0.411937065947,17.3470393177,18.2946175821,-0.947578264385,-0.947039317736
2010-12-17,20.8,3.3053289209,0.0,5123.40128496,450369.902468,53.7083333333,0.0,-1.31666666667,2.2,-5.0,6.79166666667,0.0416666666667,-0.41037503115,0.513091478966,6.0,0.505161698374,18.3257427238,19.2279532783,-0.902210554477,2.47425727619
2010-12-18,23.3,2.9279636293,0.0,5160.07352253,453150.892606,54.7083333333,0.0,-0.1375,2.2,-2.2,3.66666666667,0.220845474682,-0.277912959131,0.507320483242,6.0,0.459610601815,21.4409729857,22.411953357,-0.970980371317,1.85902701432
2010-12-19,27.1,4.07806966271,0.0,5196.7457601,455931.882744,59.1666666667,0.0,0.15,2.8,-1.1,4.95833333333,0.424263882258,0.0448521572588,0.325791480921,6.0,0.331037117839,21.8744959931,22.5843675972,-0.709871604158,5.22550400695
2010-12-20,23.7,3.24129827272,0.0,5233.41799767,458712.872882,56.625,0.0,-0.85,2.8,-3.3,8.75,0.0916545253185,-0.158495233974,0.305960192628,6.0,0.287535589762,17.0894103343,17.6112309913,-0.521820656954,6.61058966566
2010-12-21,18.1,2.95344309018,0.0,5270.09023523,461493.86302,55.375,0.0,0.0333333333333,3.3,-2.2,9.375,0.0644585401241,-0.240562546725,0.374700483314,6.0,0.344450148418,15.0615221209,15.5834555708,-0.521933449857,3.03847787907
2010-12-22,14.8,2.61832657588,0.0,5306.7624728,464274.853158,63.4347826087,0.0,-0.113043478261,3.0,-2.2,9.39130434783,0.147571347969,-0.404778224047,0.405325201156,6.0,0.372125314028,13.7730588304,14.3491299507,-0.576071120269,1.02694116961
2010-12-23,10.2,1.79455194036,0.0,5343.43471037,467055.843296,55.7272727273,0.0,0.172727272727,1.7,-1.1,11.9545454545,0.092093655908,-0.206869484997,0.429902671781,6.0,0.422900173254,12.7543517459,13.2602488693,-0.505897123447,-2.55435174586
2010-12-24,14.4,2.56509456842,0.0,5380.10694794,469836.833434,53.3043478261,0.0,0.347826086957,3.9,-1.7,7.39130434783,0.0,0.0,0.231545571845,6.0,0.320081359918,15.7907340762,16.0594347461,-0.268700669895,-1.39073407621
2010-12-25,13.9,1.97197300596,0.0,5416.77918551,472617.823572,59.0833333333,0.0,-1.64583333333,0.0,-3.9,4.0,0.337203014144,-0.00513570139302,0.092994291361,6.0,0.153447838794,21.7459236492,22.0828323774,-0.336908728192,-7.84592364924
2010-12-26,20.5,4.31463426498,0.0,5453.45142308,475398.81371,78.3333333333,1.6,-3.89166666667,-1.7,-6.1,10.2083333333,0.243708364483,0.0429723600827,0.256478389764,6.0,0.200624518949,15.5113410158,16.0978054151,-0.586464399311,4.9886589842
2010-12-27,11.8,1.75783443022,0.0,5490.12366064,478179.803848,59.8333333333,0.35,-4.5375,-2.8,-6.7,17.0833333333,0.0997558751367,-0.274077014396,0.128903809114,6.0,0.0597182922058,11.7970010044,12.1723576554,-0.375356651055,0.00299899562105
2010-12-28,18.6,5.01514701726,0.0,5526.79589821,480960.793986,52.0416666667,0.0,-0.316666666667,2.8,-4.4,9.25,0.0138178347642,-0.484980271882,0.742579509435,6.0,0.505652979522,17.2164389553,18.3763323628,-1.15989340758,1.38356104475
2010-12-29,22.3,4.37065104758,0.0,5563.46813578,483741.784124,61.0833333333,0.0,1.03333333333,2.8,-0.6,7.79166666667,0.149310729247,-0.473049244837,0.855418238279,6.0,0.647153887187,19.4134978094,21.1530581679,-1.73956035851,2.88650219064
2010-12-30,30.9,3.78712540597,0.0,5600.14037335,486522.774262,62.9583333333,0.0,1.24166666667,3.9,-2.2,4.0,0.17641481487,-0.443138053861,0.870272216071,6.0,0.693249737553,24.3259991495,26.1723841619,-1.84638501243,6.57400085051
2010-12-31,35.7,3.21562929131,0.0,5636.81261092,489303.7644,56.9166666667,0.0,4.8625,7.2,2.2,6.29166666667,-0.252391544665,-0.566511743343,0.53690850728,6.0,0.583961651962,21.3217381611,21.9203578548,-0.598619693661,14.3782618389
2011-01-01,37.5,4.16272059519,0.0,5673.48484848,492084.754538,65.6666666667,0.0,7.825,11.1,5.0,3.25,0.303978802265,-0.0806509112698,0.212881548282,6.0,0.20804940022,28.8604600951,29.1097737516,-0.24931365655,8.63953990492
2011-01-02,33.1,7.53699571101,0.0,5857.38856305,490481.910384,74.25,0.01,8.20416666667,10.6,2.2,5.16666666667,0.260799547317,-0.118804551283,0.0687947021071,6.0,0.0373018507347,25.0282099043,25.2292962024,-0.201086298046,8.07179009568
2011-01-03,14.8,2.84746263861,0.0,6041.29227761,488879.066231,44.0833333333,0.0,-0.1625,1.7,-2.2,8.70833333333,0.063585851249,-0.349448732489,0.238720161038,6.0,0.261080603795,18.362466483,18.7358820985,-0.373415615462,-3.562466483
2011-01-04,24.8,3.6150425459,0.0,6225.19599218,487276.222077,46.5833333333,0.0,1.65,4.4,-0.6,6.25,-0.149883786197,-0.238996716701,0.280563549981,6.0,0.28349963763,19.6298797395,20.0179152932,-0.388035553738,5.17012026054
2011-01-05,20.6,4.45186005744,0.0,6409.09970674,485673.377924,49.0833333333,0.0,1.35,3.3,-1.1,6.29166666667,0.0844191845824,-0.284128244265,0.290056674388,6.0,0.291013042364,19.0447094451,19.5091707836,-0.464461338425,1.55529055487
2011-01-06,20.7,3.25540520419,0.0,6593.00342131,484070.53377,53.5416666667,0.0,-1.19166666667,0.6,-2.8,2.625,0.451524108023,-0.115619060691,0.305178505451,6.0,0.328755902135,24.0358783846,24.8282469785,-0.792368593899,-3.33587838464
2011-01-07,27.7,3.84485115899,0.0,6776.90713587,482467.689617,75.1666666667,0.19,-0.695833333333,0.6,-3.9,4.95833333333,0.0582631102947,-0.098288199274,0.305852946502,6.0,0.294202021584,25.8929231043,26.9852013365,-1.09227823214,1.80707689565
2011-01-08,27.0,3.84451189868,0.0,6960.81085044,480864.845463,73.0,0.0,-2.85,-1.1,-4.4,4.04166666667,0.371854182242,-0.200051814182,0.297242803432,6.0,0.30400006053,26.2301041645,27.3309627792,-1.10085861472,0.769895835546
2011-01-09,21.0,3.52517858526,0.0,7144.714565,479262.00131,53.5,0.0,-2.14166666667,-0.6,-3.3,10.9583333333,0.057223199388,-0.449528890349,0.252945318406,6.0,0.27860474796,14.1221211907,14.5364061137,-0.414284923054,6.87787880933
2011-01-10,14.2,2.33925232698,0.0,7328.61827957,477659.157156,53.7083333333,0.0,-1.8625,1.1,-3.9,8.625,0.0563505105129,-0.277912959131,0.262523877156,6.0,0.263141938311,17.2756450802,17.7845852697,-0.508940189479,-3.07564508017
2011-01-11,17.4,4.28303021541,0.0,7512.52199413,476056.313003,70.6666666667,0.25,-2.77916666667,-0.6,-5.0,5.54166666667,0.310058208877,0.189791296883,0.322565735836,6.0,0.347125268369,24.4281300685,25.4975784031,-1.06944833458,-7.02813006848
2011-01-12,22.3,4.07245964206,0.0,7696.4257087,474453.46885,69.2083333333,0.41,-2.94166666667,-0.6,-4.4,11.25,0.0480491549446,-0.488352820923,0.261648160602,6.0,0.210025097049,14.693731252,15.2972983281,-0.603567076089,7.60626874803
2011-01-13,13.1,2.09324309784,0.0,7880.32942326,472850.624696,54.4583333333,0.0,-4.29166666667,-1.1,-7.8,10.5416666667,0.141422541803,-0.428313110796,0.38322879173,6.0,0.37141868229,14.9950698359,15.765194843,-0.770125007074,-1.89506983589
2011-01-14,15.1,2.36788598923,0.0,8064.23313783,471247.780543,56.7916666667,0.0,-4.8375,-1.7,-7.8,5.79166666667,0.160323851222,-0.480795164824,0.47044691627,6.0,0.494453691253,19.8464293317,21.0069818344,-1.16055250267,-4.74642933171
2011-01-15,22.2,2.5855647212,0.0,8248.13685239,469644.936389,57.2083333333,0.0,-0.6625,3.3,-4.4,4.79166666667,0.179560632628,-0.125271022094,0.374327747156,6.0,0.391498481546,22.6412165981,23.411017949,-0.769801350959,-0.441216598068
2011-01-16,21.6,4.34696087406,0.0,8432.04056696,468042.092236,45.625,0.0,-0.254166666667,2.2,-3.3,8.04166666667,0.113360547527,-0.4358322995,0.295890261895,6.0,0.318690698245,16.9726409192,17.3856655831,-0.413024663941,4.62735908085
2011-01-17,15.4,2.16151701291,0.0,8615.94428152,466439.248082,49.4166666667,0.0,-4.55,-3.3,-6.7,6.83333333333,0.108669357769,0.0958821333439,0.190175306679,6.0,0.193590094625,17.9150778354,18.4155662684,-0.500488433034,-2.51507783538
2011-01-18,17.8,3.78662549095,0.0,8799.84799609,464836.403929,91.75,1.27,0.641666666667,4.4,-4.4,9.70833333333,0.347402956495,0.329523306485,0.355562558842,6.0,0.37718619296,21.0321586286,21.9820775441,-0.949918915489,-3.2321586286
2011-01-19,23.2,4.35167800386,0.0,8983.75171065,463233.559775,81.0,0.07,3.1875,5.0,1.7,5.41666666667,0.0892629806534,-0.445117052009,0.350765813938,6.0,0.343472644613,21.3900631605,22.2407445313,-0.850681370785,1.8099368395
2011-01-20,15.9,2.69539327883,0.0,9167.65542522,461630.715622,54.75,0.0,-0.341666666667,1.1,-1.1,6.70833333333,0.0733339994524,-0.0962610353703,0.351340776003,6.0,0.37548771956,19.6132097045,20.4527531406,-0.839543436096,-3.71320970454
2011-01-21,19.6,3.58219226861,0.0,9351.55913978,460027.871468,62.9583333333,0.41,-2.9625,-0.6,-7.8,8.79166666667,0.152022495654,-0.187333399575,0.451696107206,6.0,0.459074762785,18.1656705302,19.2906317098,-1.12496117955,1.43432946979
2011-01-22,17.2,2.37688140583,0.0,9535.46285435,458425.027315,48.7916666667,0.0,-7.40416666667,-4.4,-10.0,5.70833333333,0.216874367486,-0.561446076094,0.406950743172,6.0,0.425469236048,21.6222474774,22.8276714235,-1.20542394605,-4.42224747744
2011-01-23,23.0,2.75307140734,0.0,9719.36656891,456822.183161,46.625,0.0,-7.56666666667,-4.4,-11.7,9.41666666667,0.112920863193,-0.526570588166,0.288500619117,6.0,0.337807675706,18.4554119727,19.2551038394,-0.799691866697,4.54458802726
2011-01-24,23.2,3.86983643814,0.0,9903.27028348,455219.339008,46.875,0.0,-9.91666666667,-4.4,-14.4,5.91666666667,0.171486339092,-0.171989407621,0.303535422895,6.0,0.295773593028,21.7269868515,22.5931165509,-0.86612969939,1.47301314849
2011-01-25,32.4,6.97610206347,0.0,10087.173998,453616.494854,67.875,0.05,-0.320833333333,2.2,-3.9,3.79166666667,0.342428634829,-0.14305472447,0.316393551447,6.0,0.293550689891,32.2932341867,33.5026215071,-1.20938732046,0.106765813341
2011-01-26,37.7,7.1345442051,0.0,10271.0777126,452013.650701,85.625,1.29,-0.454166666667,1.1,-1.1,9.25,0.377724301424,0.330028786466,0.416749747113,6.0,0.394553629913,21.6205051801,22.9460069568,-1.32550177676,16.0794948199
2011-01-27,32.3,4.58369629656,0.0,10454.9814272,450410.806547,72.25,0.77,0.120833333333,1.7,-1.7,3.29166666667,0.430264659264,-0.118784714867,0.433561234331,6.0,0.352648951211,27.3825317355,29.0362854032,-1.65375366768,4.91746826446
